id;genero;nome
19010;male  ;Pereira                
19011;male  ;Dias                   
19012;female;Rocha                  
19013;male  ;Cardoso                
19014;female;Almeida                
19015;male  ;Costa                  
19016;male  ;Correia                
19017;male  ;Costa                  
19018;female;Souza                  
19019;female;Costa                  
19020;female;Carvalho               
19021;female;Fernandes              
19022;male  ;Ferreira               
19023;female;Alves                  
19024;male  ;Costa                  
19025;female;Castro                 
19026;male  ;Cardoso                
19027;female;Correia                
19028;male  ;Pinto                  
19029;female;Castro                 
19030;male  ;Ferreira               
19031;female;Pereira                
19032;female;Melo                   
19033;male  ;Melo                   
19034;female;Carvalho               
19035;male  ;Martins                
19036;male  ;Barros                 
19037;male  ;Castro                 
19038;male  ;Melo                   
19039;male  ;Sousa                  
19040;female;Goncalves              
19041;female;Martins                
19042;female;Goncalves              
19043;male  ;Pereira                
19044;female;Lima                   
19045;male  ;Dias                   
19046;male  ;Barros                 
19047;female;Martins                
19048;female;Almeida                
19049;female;Rodrigues              
19050;male  ;Gomes                  
19051;female;Lima                   
19052;male  ;Silva                  
19053;male  ;Rodrigues              
19054;female;Oliveira               
19055;female;Rocha                  
19056;female;Cunha                  
19057;female;Martins                
19058;female;Fernandes              
19059;female;Santos                 
19060;female;Almeida                
19061;male  ;Correia                
19062;female;Alves                  
19063;male  ;Ferreira               
19064;male  ;Dias                   
19065;female;Melo                   
19066;male  ;Castro                 
19067;male  ;Castro                 
19068;male  ;Fernandes              
19069;female;Santos                 
19070;male  ;Ribeiro                
19071;male  ;Martins                
19072;male  ;Pereira                
19073;female;Santos                 
19074;male  ;Lima                   
19075;female;Pinto                  
19076;male  ;Dias                   
19077;female;Sousa                  
19078;female;Lima                   
19079;male  ;Rocha                  
19080;male  ;Silva                  
19081;female;Castro                 
